Rank,FinalWorth,PersonName,Source,Industries,CountryOfCitizenship,Gender,BirthDate,LastName,WealthList,EstWorthPrev,FamilyList
232,9586.65,Michael Kim,Private equity ,['Finance & Investments'],United States,M,-197337600000.0,Kim,False,9586.65,False
235,9531.256,Jack Dangermond,Mapping software,['Technology'],United States,M,-771379200000.0,Dangermond,False,9531.256,False
225,9732.351,Xu Hang,Medical devices,['Healthcare'],Hong Kong,M,-240278400000.0,Xu,False,9488.487368,False
236,9484.824,Ernesto Bertarelli,"Biotech, investments",['Healthcare'],Switzerland,M,-134956800000.0,Bertarelli,False,9485.487685,False
233,9573.621,Graeme Hart,Investments,['Finance & Investments'],New Zealand,M,-459907200000.0,Hart,False,9476.875167,False
237,9466.01,Yu Yong,Mining,['Finance & Investments'],China,M,-279072000000.0,Yu,False,9471.776557,False
238,9432.767,Andrei Guryev & family,Fertilizers,['Manufacturing'],Russia,M,-308448000000.0,Guryev & family,False,9432.766996,False
239,9424.822,Nicky Oppenheimer & family,Diamonds,['Metals & Mining'],South Africa,M,-775267200000.0,Oppenheimer,False,9432.678523,False
234,9563.57,Nathan Blecharczyk,Airbnb,['Technology'],United States,M,424137600000.0,Blecharczyk,False,9400.524821,False
240,9397.511,Tilman Fertitta,"Entertainment, Houston Rockets",['Food & Beverage'],United States,M,-395107200000.0,Fertitta,False,9390.13208,False
241,9370.264,David Velez & family,Fintech,['Finance & Investments'],Colombia,M,370828800000.0,Velez,False,9305.778686,False
246,9230.94,Shapoor Mistry,Diversified,['Diversified'],Ireland,M,-167875200000.0,Mistry,False,9258.520993,False
246,9230.94,Rohiqa Cyrus Mistry,Diversified,['Diversified'],India,F,-81216000000.0,Mistry,False,9258.520993,False
244,9253.734,Anthony von Mandl,Alcoholic beverages,['Food & Beverage'],Canada,M,-625276800000.0,von Mandl,False,9253.734,False
242,9293.11,Charles Schwab,Discount brokerage,['Finance & Investments'],United States,M,-1023321600000.0,Schwab,False,9251.9416,False
245,9246.97,Daniel Kretinsky,"Energy, investments",['Energy'],Czech Republic,M,174096000000.0,Kretinsky,False,9246.970348,False
248,9216.0,Robert F. Smith,Private equity,['Finance & Investments'],United States,M,-223603200000.0,Smith,False,9216.0,False
249,9190.987,Patrick Ryan,Insurance,['Finance & Investments'],United States,M,-1029801600000.0,Ryan,False,9162.136683,False
253,9092.003,Alexander Otto,Real estate,['Real Estate'],Germany,M,-78537600000.0,Otto,False,9105.650691,False
255,9077.0,Tom Gores,Private equity,['Finance & Investments'],United States,M,-171072000000.0,Gores,False,9077.0,False
243,9267.672,Carlos Alberto Sicupira & family,Beer,['Food & Beverage'],Brazil,M,-694310400000.0,Sicupira,False,9049.508643,False
256,9032.0,J. Christopher Reyes,Food distribution,['Food & Beverage'],United States,M,-505180800000.0,Reyes,False,9032.0,False
256,9032.0,Jude Reyes,Food distribution,['Food & Beverage'],United States,M,-451094400000.0,Reyes,False,9032.0,False
258,9025.204,Roman Abramovich & family,"Steel, investments",['Diversified'],Russia,M,-100656000000.0,Abramovich,False,9025.251983,False
259,8976.0,Ramzi Musallam,Private equity,['Finance & Investments'],United States,M,-40694400000.0,Musallam,False,8976.0,False
260,8970.726,Sunil Mittal,Telecom,['Telecom'],India,M,-384739200000.0,Mittal,False,8965.267712,False
261,8955.99,John Morris,Sporting goods retail,['Fashion & Retail'],United States,M,-687571200000.0,Morris,False,8955.99,False
251,9122.058,Thierry Dassault,Diversified,['Diversified'],France,M,-402969600000.0,Dassault,False,8944.734293,False
251,9122.058,Laurent Dassault,Diversified,['Diversified'],France,M,-520300800000.0,Dassault,False,8944.734293,False
269,8732.733,Zhang Congyuan,Shoes,['Fashion & Retail'],Taiwan,M,-694310400000.0,Zhang,False,8939.979074,False
254,9079.478,Marie-Hélène Habert-Dassault,Diversified,['Diversified'],France,F,-149731200000.0,Habert-Dassault,False,8902.154791,False
263,8885.037,Georg Stumpf,"Real estate, construction",['Diversified'],Austria,M,85276800000.0,Stumpf,False,8885.03693,False
250,9124.664,Enrique Razon Jr.,Ports,['Logistics'],Philippines,M,-310262400000.0,Razon Jr.,False,8878.24552,False
264,8866.829,Marie Besnier Beauvalot,Cheese,['Food & Beverage'],France,F,333763200000.0,Besnier Beauvalot,False,8866.828535,False
264,8866.829,Jean-Michel Besnier,Cheese,['Food & Beverage'],France,M,-81302400000.0,Besnier,False,8866.828535,False
266,8859.238,Carrie Perrodo & family,Oil ,['Energy'],France,F,-599616000000.0,Perrodo,False,8859.23793,False
262,8950.075,Joe Gebbia,Airbnb,['Technology'],United States,M,367200000000.0,Gebbia,False,8821.816072,False
268,8750.537,Michael Otto,"Retail, real estate",['Fashion & Retail'],Germany,M,-843350400000.0,Otto,False,8750.537173,False
270,8690.0,Orlando Bravo,Private equity,['Finance & Investments'],United States,M,22896000000.0,Bravo,False,8690.0,False
272,8618.449,Joseph Tsai,E-commerce,['Technology'],Canada,M,-187833600000.0,Tsai,False,8655.38319,False
267,8808.48,Sun Piaoyang,Pharmaceuticals,['Healthcare'],China,M,-357696000000.0,Sun,False,8641.826031,False
271,8634.836,Jimmy Haslam,"Gas stations, retail",['Fashion & Retail'],United States,M,-499132800000.0,Haslam,False,8634.836,False
273,8609.586,Nassef Sawiris,"Construction, investments",['Construction & Engineering'],Egypt,M,-282441600000.0,Sawiris,False,8626.283953,False
274,8599.612,Robert Rowling,"Hotels, investments",['Service'],United States,M,-513302400000.0,Rowling,False,8599.027,False
279,8453.184,Sandra Ortega Mera,Zara ,['Fashion & Retail'],Spain,F,-46742400000.0,Ortega Mera,False,8539.888612,False
275,8548.657,Finn Rausing,Packaging,['Food & Beverage'],Sweden,M,-473385600000.0,Rausing,False,8538.623469,False
276,8541.204,Jorn Rausing,Packaging,['Food & Beverage'],Sweden,M,-315619200000.0,Rausing,False,8531.170747,False
276,8541.204,Kirsten Rausing,Packaging,['Food & Beverage'],Sweden,F,-554515200000.0,Rausing,False,8531.170747,False
278,8469.864,Francine von Finck & family,Investments,['Finance & Investments'],Germany,F,,von Finck,False,8466.082017,False
292,8185.112,Chen Bang,Hospitals,['Healthcare'],China,M,-136771200000.0,Chen,False,8418.914532,False
281,8355.481,German Khan,"Oil, banking, telecom",['Energy'],Russia,M,-258422400000.0,Khan,False,8349.925886,False
282,8349.0,David Shaw,Hedge funds,['Finance & Investments'],United States,M,-592099200000.0,Shaw,False,8349.0,False
294,8154.718,Ivan Glasenberg,Mining,['Metals & Mining'],Switzerland,M,-409708800000.0,Glasenberg,False,8278.184744,False
285,8293.847,Sri Prakash Lohia,Petrochemicals,['Manufacturing'],Indonesia,M,-548812800000.0,Lohia,False,8276.400679,False
283,8319.33,Andre Esteves,Banking,['Finance & Investments'],Brazil,M,-46483200000.0,Esteves,False,8269.308367,False
286,8269.548,Josh Harris,Private equity,['Finance & Investments'],United States,M,-158025600000.0,Harris,False,8239.6033,False
289,8207.643,Ralph Lauren,Apparel,['Fashion & Retail'],United States,M,-953596800000.0,Lauren,False,8232.24086,False
284,8298.376,Arthur Blank,Home Depot,['Sports'],United States,M,-860371200000.0,Blank,False,8218.175,False
280,8378.189,Ken Langone,Investments,['Finance & Investments'],United States,M,-1082246400000.0,Langone,False,8216.59898,False
288,8212.0,Elisabeth DeLuca & family,Subway,['Food & Beverage'],United States,F,-708134400000.0,DeLuca,False,8212.0,False
291,8192.649,Ken Fisher,Money management,['Finance & Investments'],United States,M,-602467200000.0,Fisher,False,8192.649,False
293,8178.744,Francis Choi,Real estate,['Real Estate'],Hong Kong,M,-703382400000.0,Choi,False,8178.423212,False
290,8192.841,Steven Rales,"Manufacturing, investments",['Manufacturing'],United States,M,-591926400000.0,Rales,False,8154.28183,False
295,8139.078,Leonard Stern,Real estate,['Real Estate'],United States,M,-1002412800000.0,Stern,False,8139.0778,False
296,8133.209,Sergio Stevanato & family,Medical packaging,['Healthcare'],Italy,M,-845337600000.0,Stevanato,False,8135.838025,False
297,8112.0,Paul Tudor Jones II,Hedge funds,['Finance & Investments'],United States,M,-481593600000.0,Jones,False,8112.0,False
287,8237.13,Liu Hanyuan,Agribusiness,['Food & Beverage'],China,M,-189388800000.0,Liu,False,8107.302424,False
300,8065.649,David Geffen,"Movies, record labels",['Media & Entertainment'],United States,M,-847670400000.0,Geffen,False,8074.504,False
299,8071.092,Karel Komarek,"Oil and gas, IT, lotteries",['Gambling & Casinos'],Czech Republic,M,-25228800000.0,Komarek,False,8071.092187,False
298,8071.331,Alejandro Baillères Gual & family,Diversified,['Diversified'],Mexico,M,-283996800000.0,Baillères Gual,False,8063.208294,False
301,8062.508,Alexander Gerko,Trading,['Finance & Investments'],United Kingdom,M,313027200000.0,Gerko,False,8062.50786,False
303,8035.237,Mat Ishbia,Mortgage lender,['Finance & Investments'],United States,M,315964800000.0,Ishbia,False,8051.705447,False
305,8000.0,Eric Wittouck,Investments,['Finance & Investments'],Belgium,M,-733795200000.0,Wittouck,False,8000.0,False
304,8032.7,Rekha Jhunjhunwala,Investments,['Finance & Investments'],India,F,-198979200000.0,Jhunjhunwala,False,7984.797234,False
307,7931.812,Xu Shihui,"Snacks, beverages",['Food & Beverage'],China,M,-378691200000.0,Xu,False,7931.81208,False
306,7960.014,Ronda Stryker,Medical equipment,['Healthcare'],United States,F,-494553600000.0,Stryker,False,7890.11481,False
302,8051.859,Pang Kang,Soy sauce ,['Food & Beverage'],China,M,-440294400000.0,Pang,False,7835.953674,False
309,7759.484,Pankaj Patel,Pharmaceuticals,['Healthcare'],India,M,-529804800000.0,Patel,False,7812.543313,False
311,7748.4,Bruce Kovner,Hedge funds,['Finance & Investments'],United States,M,-784166400000.0,Kovner,False,7748.4,False
312,7745.823,Law Kar Po,Real estate,['Real Estate'],Hong Kong,M,-675820800000.0,Law,False,7745.823011,False
313,7742.647,Igor Olenicoff,Real estate,['Real Estate'],United States,M,-860976000000.0,Olenicoff,False,7742.647026,False
314,7742.0,Hasmukh Chudgar & family,Pharmaceuticals,['Healthcare'],India,M,-1145059200000.0,Chudgar,False,7742.0,False
308,7830.997,Piero Ferrari,Automobiles,['Automotive'],Italy,M,-776736000000.0,Ferrari,False,7740.166594,False
315,7730.667,Andrei Skoch & family,Metals and mining,['Metals & Mining'],Russia,M,-123724800000.0,Skoch & family,False,7730.666703,False
317,7689.824,Pavel Tykac,Coal mines,['Metals & Mining'],Czech Republic,M,-177724800000.0,Tykac,False,7697.435654,False
316,7692.581,Denise Coates,Online gambling,['Gambling & Casinos'],United Kingdom,F,-71539200000.0,Coates,False,7692.580807,False
318,7669.236,Harry Stine,Agriculture,['Food & Beverage'],United States,M,-886377600000.0,Stine,False,7669.236,False
319,7648.568,Charles Butt,Supermarkets,['Fashion & Retail'],United States,M,-1006992000000.0,Butt,False,7648.568,False
321,7644.83,Ivar Tollefsen,Real estate,['Real Estate'],Norway,M,-269049600000.0,Tollefsen,False,7644.830404,False
322,7640.561,M.A. Yusuff Ali,Retail,['Fashion & Retail'],India,M,-445910400000.0,Yusuff Ali,False,7638.179773,False
325,7600.531,Alain Bouchard,Convinience stores,['Fashion & Retail'],Canada,M,-658540800000.0,Bouchard,False,7624.414071,False
326,7587.041,Micky Arison,Carnival Cruises,['Service'],United States,M,-647222400000.0,Arison,False,7614.75736,False
324,7612.0,David Steward,IT provider,['Technology'],United States,M,-583891200000.0,Steward,False,7612.0,False
310,7748.562,Benu Gopal Bangur,Cement,['Manufacturing'],India,M,-1217721600000.0,Bangur,False,7604.90507,False
329,7532.246,Michael Herz,Coffee,['Fashion & Retail'],Germany,M,-828748800000.0,Herz,False,7569.23829,False
329,7532.246,Wolfgang Herz,Coffee,['Fashion & Retail'],Germany,M,-599616000000.0,Herz,False,7569.23829,False
327,7581.069,Tamara Gustavson,Self storage,['Service'],United States,F,-256435200000.0,Gustavson,False,7553.17217,False
331,7513.173,Jeff Greene,"Real estate, investments",['Real Estate'],United States,M,-475286400000.0,Greene,False,7513.173422,False
323,7616.41,Douglas Leone,Venture capital,['Finance & Investments'],United States,M,-394329600000.0,Leone,False,7512.298896,False
320,7646.924,Carl Bennet,Investments,['Finance & Investments'],Sweden,M,-579744000000.0,Bennet,False,7499.200549,False
328,7534.966,Gustaf Douglas,Investments,['Diversified'],Sweden,M,-1004572800000.0,Douglas,False,7484.532562,False
332,7475.799,Frederik Paulsen,Health care,['Healthcare'],Sweden,M,-605059200000.0,Paulsen,False,7476.433005,False
334,7454.312,Richard Kinder,Pipelines,['Energy'],United States,M,-795312000000.0,Kinder,False,7472.28203,False
335,7400.047,Luis Carlos Sarmiento,Banking,['Finance & Investments'],Colombia,M,-1165363200000.0,Sarmiento,False,7394.94604,False
337,7363.3,Don Hankey,Auto loans,['Finance & Investments'],United States,M,-837993600000.0,Hankey,False,7363.3,False
338,7352.082,Randa Duncan Williams,Pipelines,['Energy'],United States,F,-263347200000.0,Williams,False,7353.779912,False
340,7328.0,Arthur Dantchik,"Trading, investments",['Finance & Investments'],United States,M,-381888000000.0,Dantchik,False,7328.0,False
342,7321.338,Dannine Avara,Pipelines,['Energy'],United States,F,-183513600000.0,Avara,False,7323.029553,False
336,7395.495,John Brown,Medical equipment,['Healthcare'],United States,M,-1113868800000.0,Brown,False,7322.39512,False
343,7308.72,Milane Frantz,Pipelines,['Energy'],United States,F,-12268800000.0,Frantz,False,7310.411942,False
343,7308.72,Scott Duncan,Pipelines,['Energy'],United States,M,404956800000.0,Duncan,False,7310.411942,False
345,7307.0,David Siegel,Hedge funds,['Finance & Investments'],United States,M,-267148800000.0,Siegel,False,7307.0,False
345,7307.0,John Overdeck,Hedge funds,['Finance & Investments'],United States,M,-950400000.0,Overdeck,False,7307.0,False
348,7299.098,Juergen Blickle,Auto parts,['Manufacturing'],Germany,M,-725846400000.0,Blickle,False,7299.09755,False
349,7297.922,Massimiliana Landini Aleotti & family,Pharmaceuticals,['Healthcare'],Italy,F,-852076800000.0,Landini Aleotti,False,7297.921707,False
350,7293.525,Judy Faulkner,Healthcare software,['Technology'],United States,F,-833760000000.0,Faulkner,False,7293.525,False
356,7186.798,Wang Xing,Food delivery,['Technology'],China,M,288144000000.0,Wang,False,7275.500713,False
339,7343.658,Jonathan Gray,Investments,['Finance & Investments'],United States,M,2937600000.0,Gray,False,7268.17582,False
351,7267.684,Pauline MacMillan Keinath,Cargill,['Food & Beverage'],United States,F,-1136073600000.0,Keinath,False,7267.684,False
352,7245.376,Robert Rich Jr,Frozen foods,['Food & Beverage'],United States,M,-913075200000.0,Rich,False,7245.376,False
341,7322.478,Charles Simonyi,Microsoft,['Technology'],United States,M,-672451200000.0,Simonyi,False,7243.95681,False
353,7229.788,Stephen Bisciotti,"Staffing, Baltimore Ravens",['Sports'],United States,M,-306979200000.0,Bisciotti,False,7229.788,False
333,7462.099,Tobi Lutke,E-commerce,['Technology'],Canada,M,332553600000.0,Lutke,False,7219.757578,False
347,7300.529,Philip Ng,Real Estate,['Real Estate'],Singapore,M,-347155200000.0,Ng,False,7207.720335,False
354,7204.407,Rocco Commisso,Telecom,['Telecom'],United States,M,-634348800000.0,Commisso,False,7204.407,False
365,7036.518,Li Xiang,Electric vehicles ,['Automotive'],China,M,370742400000.0,Li,False,7186.2805,False
358,7170.667,Ray Lee Hunt,"Oil, real estate",['Energy'],United States,M,-843868800000.0,Hunt,False,7170.666914,False
359,7164.3,Guillaume Pousaz,Fintech,['Finance & Investments'],Switzerland,M,366681600000.0,Pousaz,False,7164.3,False
357,7183.911,Wang Liping & family,Hydraulic machinery,['Manufacturing'],China,M,-121564800000.0,Wang,False,7138.725272,False
360,7136.352,Johann Graf,Gambling ,['Gambling & Casinos'],Austria,M,-725673600000.0,Graf,False,7136.352385,False
369,6990.042,Zhong Huijuan,Pharmaceuticals,['Healthcare'],China,F,-283996800000.0,Zhong,False,7068.086384,False
363,7049.033,Dennis Washington,"Construction, mining",['Logistics'],United States,M,-1118188800000.0,Washington,False,7049.033,False
368,6998.582,Terry Gou,Electronics,['Technology'],Taiwan,M,-606096000000.0,Gou,False,7041.74152,False
361,7129.914,Robert Ng,Real estate,['Real Estate'],Singapore,M,-568080000000.0,Ng,False,7036.284569,False
362,7065.609,Marcos Galperin,E-commerce,['Technology'],Argentina,M,,Galperin,False,7021.282,False
366,7017.71,Tatyana Bakalchuk,Ecommerce,['Fashion & Retail'],Russia,F,182649600000.0,Bakalchuk,False,7017.709662,False
364,7046.731,Zheng Shuliang & family,Aluminum products,['Metals & Mining'],China,F,-757382400000.0,Zheng,False,7000.489347,False
372,6946.05,Ernest Garcia II,Used cars,['Automotive'],United States,M,-398131200000.0,Garcia,False,6975.19082,False
370,6961.35,Edythe Broad & family,"Homebuilding, insurance",['Diversified'],United States,F,-1073001600000.0,Broad,False,6961.35,False
373,6925.23,Vikram Lal & family,Motorcycles,['Automotive'],India,M,-878169600000.0,Lal,False,6957.147624,False
371,6948.174,Reinhold Schmieding,Medical devices,['Healthcare'],United States,M,-473212800000.0,Schmieding,False,6948.174068,False
367,6999.069,Vinod Khosla,Venture capital,['Technology'],United States,M,-471052800000.0,Khosla,False,6944.582306,False
